# ../../../pythia/gen-events -ptmin 100 -pileup -lhc -nev 30 -out Pythia-dijet-ptmin100-lhc-pileup-30ev.dat
# Random generator sequence:     19780503
# Stamped by ../../../pythia/gen-events on 23/08/2006 at 18:25:23
#SUBSTART
        0.0632306050        0.0866038534       -3.4701360155        3.4717923761
        0.0520284000        0.0987662308      -11.5160445028       11.5165855493
        0.1894774121       -0.0125995534      -29.4806718427       29.4812834309
        0.1745330434        0.0883613324      -19.2615924957       19.2625858850
       -0.0018453251       -0.0041768505       -0.0119305686        0.0127745752
        0.3984578428       -0.4163369562      -11.7692976952       11.7833982090
       -0.1426407149       -0.0226897105       -3.0598251787        3.0632321689
        0.0261412926       -0.0231846468       -1.3171863417        1.3176497083
       -0.0778877222        0.0247047896       -1.6355546289        1.6375945066
        0.0182951754        0.0715600178       -0.5311897283        0.5363003608
       -0.0246149459        0.2021038893       -6.3988758119        6.4021139894
       -0.0114479203       -0.0205786446       -0.4840243657        0.4845968655
       -0.0997633253       -0.0335749910       -0.8533789969        0.8598463313
       -0.3408012844       -0.4003472317       -5.2579943169        5.2842149519
       -0.1376423893       -0.0322189737       -0.9591888310        0.9695497425
       -0.0926186883        0.0778550766       -1.3677290418        1.3730704156
        0.0446742027       -0.0071984008       -0.4543902501        0.4566378223
       -0.0651487978       -0.0123497123       -0.1630410887        0.1760093118
       -0.0369930024       -0.0192906677       -0.3315705517        0.3341850429
       -0.1507357825        0.1309993957       -0.6159690985        0.6475338201
       -0.1584983378       -0.0111573549       -1.8881901964        1.8999968980
       -0.0244566997       -0.0389567995       -0.1641317897        0.2203061318
        0.3700801990        0.1312348093        0.7338783193        0.8323216424
        0.1254554549        0.0181829818        0.1157891051        0.1716881150
       -0.0658562084        0.1210101510        2.2513102806        2.2555217747
       -0.5721983520        0.5978296588       10.0224124928       10.0565184547
       -0.0160007195        0.0686803074        1.5396435370        1.5412576775
       -0.1330897068       -0.0204814953        3.8348784391        3.8372418486
       -0.1803120097       -0.2196619633       16.0679340988       16.0704471003
       -0.1882670082       -0.1841118137        9.2423219528        9.2460725017
       -0.2189497228       -0.2091299405       33.3737948120       33.3751682313
       -0.2111877774       -0.1638271594       18.6126367594       18.6145557765
        0.1592242539       -0.0901281969        4.0900360850        4.0965046584
       -0.4726225539       -0.8741879206       35.9486082157       35.9626123778
        0.0710559525       -0.0480774269       10.6042944778       10.6046415196
        0.4499116572        0.0229990436       42.8933686098       42.8957342885
       -0.0390392127       -0.0473523599        4.8036762756        4.8040682829
        0.0698343256        0.0333644867        5.2116520984        5.2122267426
        0.0846141252        0.3086485345       59.6716959385       59.6727173793
        0.3709329263        0.0165191761       81.4795059370       81.4804714741
       -0.2924887366       -0.0159236945       39.4753079820       39.4763947632
       -0.2973356914       -0.1559311839       48.3295823191       48.3307484960
        0.0581993242        0.1361661059        1.0378547287        1.0483657795
       -0.0429161832        0.0393094321        0.1694918879        0.1792052742
        0.0084576823        0.0582801458        0.8715077683        0.8734952192
       -0.0483855512       -0.0427928405        2.7948748748        2.7956212109
        0.0459379064        0.0595542083        0.2380636031        0.2496623201
        0.0584927691        0.0282028687        1.1214557566        1.1233342423
       -0.0183892644        0.0508739576        0.9588971989        0.9604218670
       -0.0006253879        0.0697571721        8.1213601364        8.1216597392
        0.3325062612        0.3267294613      144.0711992586      144.0719534412
        0.2036691637        0.3797352339      135.3829443676      135.3836301242
        2.6224766510        1.0250401397       -3.1987205463        4.2614439110
        3.0027302959        1.1761364367       -3.4485697516        4.7214742909
        0.0476494199        0.0345595351       -0.1191954159        0.1329374885
        1.3743636715        1.6085197019       -3.0229970053        3.6898132781
        0.2619822586        0.0942424717       -0.4445625216        0.5245495047
        0.2507557448        0.2291562904       -0.6791303630        0.7593478116
       -0.1149612310       -0.0274562273       -0.0502106638        0.1284174436
       -0.0138206797        0.0632813114       -0.0750209736        0.0991144896
        0.0874768878        0.0451188683        0.0485151408        0.1097343933
       -0.0505193427        0.0470577553        0.0284812968        0.0746848083
       -0.0203873256        0.0763445940        0.0985662970        0.1263307364
        0.2088143944        0.4593308574        0.5900649865        0.7763794022
       -0.5640164152       -1.2100122113        0.8248629888        1.6463044819
       -0.0590012882        0.0449096185        0.1004632282        0.1248634697
       -0.1081611492       -0.0986504257        0.2504039221        0.2900566580
       -0.0842916054       -0.2253129127        0.4039720305        0.4701748449
       -0.3129514299       -0.4003723039        1.1150893970        1.2254227608
       -0.0307116311        0.0083473942        0.1306003906        0.1344222649
        0.1245562965       -0.0582145903        0.3573336741        0.3828714722
       -0.2423755484       -0.4707026008        5.4762802283        5.5018135178
       -0.1809079599       -0.2240897370        2.2505328542        2.2688856357
       -2.2051398126       -1.9272750318       11.0042005012       11.3981197897
       -0.9347690484       -0.6622425732        4.0249104474        4.1847655262
       -1.2060541689       -0.8263133057        5.7152320585        5.8992573956
       -0.1424843235       -0.1270519453        0.5161333933        0.5503068770
       -0.1481753820       -0.2603425711        1.3062807444        1.3401878903
       -1.2918779128       -0.5006360944       12.2334722006       12.3116784852
       -0.6562084900       -0.3392782454        6.0232843165        6.0684160427
       -4.1902782858       -1.1217735553       35.8431600635       36.1081238337
       -3.0357051223       -0.8565073024       27.5765314722       27.7563361845
       -5.8679545560       -1.7001099158       51.8260460521       52.1848858751
        3.3901036326        1.0986545000       -1.6421783308        3.9263308324
       12.6325402219        4.3985766351       -7.1612403931       15.1733777592
        0.2086447606        0.0975260662       -0.0157532144        0.2308508901
        0.1854685420        0.1572750021       -0.1456828873        0.2834740023
       -0.0034393531       -0.0069369742       -0.0258076514        0.0269441205
        0.3392341768        0.0690488031       -0.0822854120        0.3558348675
        1.1971669706        0.6845753730       -0.9734187791        1.6880154965
        1.0583093786        0.6854109627       -1.0263904368        1.6258180271
        0.0064023606       -0.0016999184       -0.2321066902        0.2322011964
        0.0319197456       -0.1125324596       -0.1469247082        0.1878012101
       -0.0266128232        0.0185742581       -0.0632688449        0.0711069066
        0.1403117331        0.0530627946       -0.1056966631        0.1835070222
        0.1088754238       -0.1452941684       -0.0826401715        0.1994834610
        0.0154646200        0.0088290418       -0.0779694740        0.0799771550
        0.4168247371        0.1062081639       -0.8545856284        0.9567338354
        1.2195894611        0.3333258056       -3.0681211232        3.3184140448
        0.1349341583        0.0330906474       -0.6697034524        0.6839626687
        0.0013821783        0.0138231776        0.0003712768        0.0138970682
       -0.0204588141       -0.0326306810       -1.0292485520        1.0299688860
       -0.0441998314        0.0540461335       -0.3087988735        0.3165933573
       -0.0101414255        0.0196894115       -1.3458566657        1.3460388873
       -0.0252792779       -0.1174103867       -1.4262412533        1.4312890530
        0.0817878022        0.0137343541       -1.5050905876        1.5073737273
        0.0597408824       -0.1317918757       -3.1307254449        3.1340676258
        0.0751508624       -0.0196947996       -1.7313622430        1.7331043689
        0.2469376930       -0.3541844372       -7.4515763235        7.4640749289
        0.0069034244       -0.4982913363      -50.9468293079       50.9492665152
        0.0037292587       -0.0645556578      -13.7738639690       13.7740157535
        0.1165284798        0.0216554399       -9.0841795929        9.0849527638
        0.2510094544        0.1220948105      -42.1811555940       42.1820791348
        0.1854250686       -0.3418046898      -50.6610073905       50.6624997678
        0.0324189736       -0.1922261177      -36.4736616342       36.4741825800
       -0.1508043463       -0.2282106492      -59.7488368414       59.7494629762
       -0.0357507331       -0.0611104079       -6.0767270581        6.0771394863
       -0.4868602609        0.1529894218      -68.2048157285       68.2067249414
       -0.0284329015        0.0130431594      -11.5544376359       11.5544799812
        0.0404759227        0.3159172300      -34.8459919010       34.8474474468
       -0.0761300209        0.1995072681      -19.6118140677       19.6129765705
       -0.2234991099        0.0986544680      -32.2292417819       32.2301677065
       -0.4498597836        0.3029571725      -51.7194177202       51.7222614180
        0.0100992214        0.0092381664       -0.3736973372        0.3739479079
       -0.2903240464        0.0721449346      -24.6001305900       24.6019494753
       -0.0023005322       -0.0131910009       -0.4490486593        0.4492482536
        0.0279352876        0.1485496328       -0.7317720269        0.7472199630
       -0.1752352631       -0.2555640940       -0.4725337676        0.5650739466
       -0.0665309039       -0.0020063866       -0.1355770926        0.1510348794
       -0.0409026712       -0.0099771661       -7.5297026451        7.5298203495
        0.0249572584        0.1000164845       -6.3002893308        6.3011325818
        0.0233174545       -0.1632828702      -21.7538373420       21.7544626249
       -0.0568509910       -0.0107873380       -7.7582712309        7.7584870235
       -0.1467986441        0.0054751657      -42.1870141292       42.1872698921
       -0.1097902819       -0.0581585537      -81.8313178965       81.8314122144
        0.2761879330       -0.7305147192    -1071.6969310421     1071.6972246938
       -0.3171456675       -0.1913209110     -785.3526951654      785.3527949071
       -0.2888985320        0.0623743537       12.9482841964       12.9524089010
        0.0393375773       -0.1924034507       12.1119968125       12.1143928079
        5.0730403231        2.1510881758       -5.5709527100        7.8512466218
        1.0150948991        0.3921616706       -0.7337497982        1.3198776387
        9.5911244881        4.6625081772      -11.4284342211       15.6313070533
        1.9315687741        0.9769501025       -2.3940542029        3.2275199393
      -12.9905797704       -3.5943895649      113.7436254800      114.5395417148
      -55.1847593911      -15.7575130675      479.6904514872      483.1113801339
       10.7746506365        3.5989112289       -5.6857470869       12.7130111986
        5.8358433968        2.2217278748       -3.1011974560        6.9721279795
        1.1904494872        0.4198331651       -0.5693015689        1.3847505712
        0.8053171657        0.2462629411       -0.3717354381        0.9205261590
        6.0764991665        1.7258575840       -3.1448133509        7.0563643467
        0.8367074351        0.2419204372       -0.4335855067        0.9729344693
        0.2603251090        0.0271867774       -3.9180903143        3.9293027090
       -0.0463880975       -0.1775304672       -6.3289112789        6.3331087692
       -0.0476283455       -0.0869013850       -1.4854137006        1.4952437784
       -0.1844484615        0.2096525368       -8.8159947355        8.8215201854
        0.0720804301        0.0105519681       13.4591413680       13.4593385163
        0.0275949262       -0.1142469387       12.5198386485       12.5203903145
       -0.0395646477        0.0816229447       14.3108997501       14.3111872087
       -0.2352791114        0.0400251363       35.4999850455       35.5007872660
#SUBSTART
        0.2833492261        0.4513381170        0.3529773407        0.6542672755
        1.9288872256        2.2553796608        1.9861272408        3.6049529429
       -0.2226686020       -0.2498087549       -1.3682694461        1.6932037037
        0.1423596850       -1.0587999857       -2.2903985065        2.6963013172
       -0.3649488657        0.4322908482       -7.2837541798        7.3070252353
        0.2786628312       -0.1168500510     -194.4370272319      194.4373121227
       -0.0589995187        1.0351770546    -1003.6043946556     1003.6049399661
       -0.8188213543        0.1690693799    -1105.6248472990     1105.6251722431
       -0.0099878165       -0.2656521936        1.9008543675        1.9244214600
       -0.1401387162        0.9034938021       14.5318011109       14.5612040443
        0.3995198527        1.2315368132       40.6845700999       40.7054053295
        0.0000830083       -0.1511669726       25.5579779213       25.5588060494
        0.7112347683        0.4259567376     1576.4093775748     1576.4098747948
       -0.4419643912        0.2199285987       14.7256945744       14.7346279761
       -0.3633758381        0.5191938711       19.6767986011       19.6874957079
        0.3341523922       -0.1662910589       20.0256139057       20.0351731662
       -0.2644412561       -0.3165429092       12.0326361291       12.0405124721
       -0.3053292050       -0.3626883627        7.6795604516        7.6954465294
       -0.2590607056       -0.5905793926       -1.2895360033        1.7202180573
        0.0881728382        0.3769507049       -0.7074547868        0.8184365239
       -0.6004550538       -0.0048745957       -1.3694372300        1.5018016331
       -0.0435617032        0.0203561468       -0.1855676516        0.2371226116
       -1.2039790398       -1.4352226095       -5.4434347812        5.7584625960
        0.3191439129       -0.0287523682       -2.4520615843        2.4768458438
       -0.4678469858       -0.1737396388      -45.7414528118       45.7443881956
       -0.1565104062        0.5343307101     -123.4816829829      123.4865028564
       -0.2113520358        0.1994922069     -431.9110021785      431.9111225119
        0.2114337007       -0.4236557385       -2.3384658471        2.3899980538
       -0.0605054579        0.2801027022       -4.6791032820        4.7811000557
        0.0267562406        0.3365808083       -4.8861739493        4.8998140970
        0.3403117487        0.0300225275      -21.3575429215       21.3607310939
        0.4185094079       -0.2654090420       -6.8280995751        6.8474824335
       -0.2021349970        0.2211515050       -0.6706215490        0.7476493777
       -0.1755155064        0.1483061275        0.2000373710        0.5800485412
       -0.1694859157        0.2064892507       -0.1286468825        0.3277088518
        0.1645828958        0.0701886415       -0.1516113458        0.2729098021
       -0.2988868269       -0.0500443688       -0.1361934872        0.3603695673
       -0.1516983279        0.0024832140        0.4276627678        0.6704885920
        0.0895993757        0.0380686222        1.1200955606        1.1329479767
        0.5375958661       -0.4881705869        1.1030713826        1.4112978924
        0.3245496048        0.1895705428       -0.0695376645        0.4069210100
        0.1805081219        0.1599597042        0.3410667494        0.4404277483
        0.5649645105        0.2697594561        1.0507201534        1.2310352099
        0.2282550691       -0.0477095077        0.0555063716        0.2773757666
        0.4778279791        0.3866682931        0.3494923975        0.7207334232
        0.1742046398       -0.0652902839        0.0984507904        0.2525518179
        0.4403383200        0.9626729472        1.0019643722        1.4642572955
        3.2490941245        3.3414858961        2.7485486660        5.4336300778
        0.4951431574       -0.1252919994       -0.0956979752        0.5380545686
       -0.3096672109       -0.0479932773       -0.0400666112        0.3453726312
       -0.0479093881        0.2196169830       -0.0645608131        0.2723505318
       -0.7907725437       -0.9924777802       -2.3255828990        2.6529509919
       -0.3616663026       -1.0407016040       -3.5329365706        3.7033745341
        0.0157944141       -0.1860513742       -1.1540443245        1.2689853586
       -0.4657012596       -0.2567717037       -1.2187250195        1.3370040498
       -0.4169707496       -0.7359857771       -2.0836613692        2.2488184390
       -1.3436492208       -2.9004762183       -7.7998867439        8.4294951651
       -0.1329728946       -0.1771227818       -5.5525634043        5.5587313674
        0.3986647333       -0.0119102481      -11.9707185600       11.9781742369
       -0.0411039954        0.0788329030     -107.7902729258      107.7903999499
        0.0504360437       -0.0231865506     -335.9456658293      335.9456994079
       -0.4474598027        0.3393018147     -151.9766079966      151.9776454751
       -0.0504787950       -0.1810800783      -70.0251568377       70.0254091616
        0.0015370518        0.0072219299       -0.3231382829        0.3232226302
       -0.1163672692       -0.1916650073     -178.5241949913      178.5243903613
        0.0635383557        0.1269857698      -51.7575623412       51.7579453012
       -0.0987554029        0.0287662235      -93.3541352248       93.3542962240
       -0.1137430832       -0.0332420343      -90.7310275440       90.7312122783
        0.2030022071       -0.1123294383     -114.4978726518      114.4981077118
        0.0220348963       -0.0732416632      -19.4196596260       19.4198102428
        0.0099358313        0.0032208360        0.4501571681        0.4714131473
        0.2392810112       -0.3996581286        2.6419917439        2.6863697031
        0.0835043203       -0.0535176991        6.0309383743        6.0333684270
       -0.0499735624       -0.2757892682        7.9749599501        7.9798836635
        0.0394633226        0.2557544827       10.5800926852       10.5832570098
        0.1436426827        0.1716072774        7.1630122496        7.1678662481
       -0.5316830472       -0.0839867258       44.4310508454       44.4345304875
        0.0606993514       -0.0336446749        7.7876167803        7.7891765468
       -0.0414076854        0.2991612105       77.5909145319       77.5930723124
        0.4308739640        0.3406620154       79.0202121401       79.0222443964
       -0.7076351434       -0.6346855414      143.0640132839      143.0680226713
        0.0634364837       -0.0634570353      338.4685276711      338.4685683407
       -0.1659824702       -0.4188615418     1104.3609094259     1104.3610101515
       -5.8144128137        1.2741722966      286.8636945238      286.9254435341
       -0.2423829650        0.0281856227       11.1797029362       11.1823656563
       -0.2482226068        0.0035515045       18.3977390594       18.3994138378
       -1.0472687029        0.1400476087       99.0339098443       99.0395460618
       -0.2025487631       -0.2047701049        7.5671942306        7.5887433927
        0.0097261101        0.5177128355       12.7090271483       12.7203369459
        0.0181601180       -0.3974503330        5.0848284048        5.1022795149
        0.3533470872        0.3333807997        3.6175409529        3.6526811046
        0.2132575234       -1.0124740880        4.4449619524        4.5659335401
        0.1832732733       -1.7010605236        6.3299340043        6.6240510476
        0.0245440366       -0.1513962261        1.2296292793        1.2469928534
